Week ,Day,Arrival,,,,,
4,Weekday,16:08:40,08:08:40,,,,
4,Weekday,16:08:48,08:08:48,,,,
4,Weekday,16:08:50,08:08:50,,,,
4,Weekday,16:09:14,08:09:14,,,,
4,Weekday,16:09:21,08:09:21,,,,
4,Weekday,16:09:52,08:09:52,,,,
4,Weekday,16:09:57,08:09:57,,,,
4,Weekday,16:12:56,08:12:56,,,,
4,Weekday,16:13:29,08:13:29,,,,
4,Weekday,16:13:47,08:13:47,,,,
4,Weekday,16:14:26,08:14:26,,,,
4,Weekday,16:14:47,08:14:47,,,,
4,Weekday,16:15:12,08:15:12,,,,
4,Weekday,16:16:03,08:16:03,,,,
4,Weekday,16:16:59,08:16:59,,,,
4,Weekday,16:17:03,08:17:03,,,,
4,Weekday,16:17:37,08:17:37,,,,
4,Weekday,16:18:23,08:18:23,,,,
4,Weekday,16:19:04,08:19:04,,,,
4,Weekday,16:19:17,08:19:17,,,,
4,Weekday,16:19:54,08:19:54,,,,
4,Weekday,16:20:46,08:20:46,,,,
4,Weekday,16:21:08,08:21:08,,,,
4,Weekday,16:22:37,08:22:37,,,,
4,Weekday,16:22:46,08:22:46,,,,
4,Weekday,16:23:06,08:23:06,,,,
4,Weekday,16:23:45,08:23:45,,,,
4,Weekday,16:24:08,08:24:08,,,,
4,Weekday,16:25:35,08:25:35,,,,
4,Weekday,16:26:18,08:26:18,,,,
4,Weekday,16:27:23,08:27:23,,,,
4,Weekday,16:28:06,08:28:06,,,,
4,Weekday,16:29:57,08:29:57,,,,
4,Weekday,16:30:26,08:30:26,,,,
4,Weekday,16:30:32,08:30:32,,,,
4,Weekday,16:30:54,08:30:54,,,,
4,Weekday,16:31:40,08:31:40,,,,
4,Weekday,16:32:47,08:32:47,,,,
4,Weekday,16:33:56,08:33:56,,,,
4,Weekday,16:34:02,08:34:02,,,,
4,Weekday,16:34:12,08:34:12,,,,
4,Weekday,16:34:15,08:34:15,,,,
4,Weekday,16:34:25,08:34:25,,,,
4,Weekday,16:34:30,08:34:30,,,,
4,Weekday,16:34:41,08:34:41,,,,
4,Weekday,16:34:46,08:34:46,,,,
4,Weekday,16:35:58,08:35:58,,,,
4,Weekday,16:36:56,08:36:56,,,,
4,Weekday,16:37:46,08:37:46,,,,
4,Weekday,16:38:34,08:38:34,,,,
4,Weekday,16:39:12,08:39:12,,,,
4,Weekday,16:39:36,08:39:36,,,,
4,Weekday,16:40:11,08:40:11,,,,
4,Weekday,16:40:31,08:40:31,,,,
4,Weekday,16:41:04,08:41:04,,,,
4,Weekday,16:41:21,08:41:21,,,,
4,Weekday,16:42:26,08:42:26,,,,
4,Weekday,16:42:41,08:42:41,,,,
4,Weekday,16:42:45,08:42:45,,,,
4,Weekday,16:42:57,08:42:57,,,,
4,Weekday,16:43:42,08:43:42,,,,
4,Weekday,16:43:52,08:43:52,,,,
4,Weekday,16:43:57,08:43:57,,,,
4,Weekday,16:44:01,08:44:01,,,,
4,Weekday,16:44:09,08:44:09,,,,
4,Weekday,16:44:43,08:44:43,,,,
4,Weekday,16:46:25,08:46:25,,,,
4,Weekday,16:47:35,08:47:35,,,,
4,Weekday,16:47:47,08:47:47,,,,
4,Weekday,16:48:07,08:48:07,,,,
4,Weekday,16:48:52,08:48:52,,,,
4,Weekday,16:48:59,08:48:59,,,,
4,Weekday,16:49:48,08:49:48,,,,
4,Weekday,16:50:15,08:50:15,,,,
4,Weekday,16:50:29,08:50:29,,,,
4,Weekday,16:50:49,08:50:49,,,,
4,Weekday,16:50:51,08:50:51,,,,
4,Weekday,16:51:49,08:51:49,,,,
4,Weekday,16:52:23,08:52:23,,,,
4,Weekday,16:52:33,08:52:33,,,,
4,Weekday,16:53:27,08:53:27,,,,
4,Weekday,16:53:49,08:53:49,,,,
4,Weekday,16:54:30,08:54:30,,,,
4,Weekday,16:54:47,08:54:47,,,,
4,Weekday,16:54:51,08:54:51,,,,
4,Weekday,16:56:40,08:56:40,,,,
4,Weekday,16:57:22,08:57:22,,,,
4,Weekday,16:57:43,08:57:43,,,,
4,Weekday,16:58:08,08:58:08,,,,
4,Weekday,16:59:01,08:59:01,,,,
4,Weekday,16:59:15,08:59:15,,,,
4,Weekday,16:59:17,08:59:17,,,,
4,Weekday,16:59:23,08:59:23,,,,
4,Weekday,16:59:56,08:59:56,,,,
4,Weekday,17:00:29,09:00:29,,,,
4,Weekday,17:01:31,09:01:31,,,,
4,Weekday,17:02:09,09:02:09,,,,
4,Weekday,17:02:50,09:02:50,,,,
4,Weekday,17:03:41,09:03:41,,,,
4,Weekday,17:04:48,09:04:48,,,,
4,Weekday,17:05:42,09:05:42,,,,
4,Weekday,17:06:00,09:06:00,,,,
4,Weekday,17:06:46,09:06:46,,,,
4,Weekday,17:07:11,09:07:11,,,,
4,Weekday,17:08:12,09:08:12,,,,
4,Weekday,17:08:26,09:08:26,,,,
4,Weekday,17:08:44,09:08:44,,,,
4,Weekday,17:10:31,09:10:31,,,,
4,Weekday,17:10:36,09:10:36,,,,
4,Weekday,17:11:44,09:11:44,,,,
4,Weekday,17:12:17,09:12:17,,,,
4,Weekday,17:12:58,09:12:58,,,,
4,Weekday,17:13:10,09:13:10,,,,
4,Weekday,17:13:36,09:13:36,,,,
4,Weekday,17:14:07,09:14:07,,,,
4,Weekday,17:14:56,09:14:56,,,,
4,Weekday,17:15:32,09:15:32,,,,
4,Weekday,17:16:19,09:16:19,,,,
4,Weekday,17:16:34,09:16:34,,,,
4,Weekday,17:16:56,09:16:56,,,,
4,Weekday,17:16:56,09:16:56,,,,
4,Weekday,17:17:06,09:17:06,,,,
4,Weekday,17:17:12,09:17:12,,,,
4,Weekday,17:17:54,09:17:54,,,,
4,Weekday,17:18:07,09:18:07,,,,
4,Weekday,17:18:18,09:18:18,,,,
4,Weekday,17:18:36,09:18:36,,,,
4,Weekday,17:19:36,09:19:36,,,,
4,Weekday,17:19:42,09:19:42,,,,
4,Weekday,17:20:15,09:20:15,,,,
4,Weekday,17:20:22,09:20:22,,,,
4,Weekday,17:20:42,09:20:42,,,,
4,Weekday,17:20:46,09:20:46,,,,
4,Weekday,17:22:31,09:22:31,,,,
4,Weekday,17:22:47,09:22:47,,,,
4,Weekday,17:22:50,09:22:50,,,,
4,Weekday,17:24:27,09:24:27,,,,
4,Weekday,17:24:45,09:24:45,,,,
4,Weekday,17:24:54,09:24:54,,,,
4,Weekday,17:25:50,09:25:50,,,,
4,Weekday,17:27:42,09:27:42,,,,
4,Weekday,17:27:43,09:27:43,,,,
4,Weekday,17:28:04,09:28:04,,,,
4,Weekday,17:28:19,09:28:19,,,,
4,Weekday,17:28:23,09:28:23,,,,
4,Weekday,17:28:37,09:28:37,,,,
4,Weekday,17:29:04,09:29:04,,,,
4,Weekday,17:29:38,09:29:38,,,,
4,Weekday,17:29:58,09:29:58,,,,
4,Weekday,17:29:59,09:29:59,,,,
4,Weekday,17:31:22,09:31:22,,,,
4,Weekday,17:31:36,09:31:36,,,,
4,Weekday,17:32:13,09:32:13,,,,
4,Weekday,17:32:45,09:32:45,,,,
4,Weekday,17:33:05,09:33:05,,,,
4,Weekday,17:34:02,09:34:02,,,,
4,Weekday,17:34:46,09:34:46,,,,
4,Weekday,17:34:59,09:34:59,,,,
4,Weekday,17:35:18,09:35:18,,,,
4,Weekday,17:35:54,09:35:54,,,,
4,Weekday,17:36:15,09:36:15,,,,
4,Weekday,17:37:35,09:37:35,,,,
4,Weekday,17:38:25,09:38:25,,,,
4,Weekday,17:40:17,09:40:17,,,,
4,Weekday,17:41:26,09:41:26,,,,
4,Weekday,17:41:41,09:41:41,,,,
4,Weekday,17:41:54,09:41:54,,,,
4,Weekday,17:43:00,09:43:00,,,,
4,Weekday,17:44:04,09:44:04,,,,
4,Weekday,17:44:09,09:44:09,,,,
4,Weekday,17:44:20,09:44:20,,,,
4,Weekday,17:44:30,09:44:30,,,,
4,Weekday,17:44:43,09:44:43,,,,
4,Weekday,17:45:00,09:45:00,,,,
4,Weekday,17:45:25,09:45:25,,,,
4,Weekday,17:45:28,09:45:28,,,,
4,Weekday,17:46:06,09:46:06,,,,
4,Weekday,17:46:10,09:46:10,,,,
4,Weekday,17:47:14,09:47:14,,,,
4,Weekday,17:47:46,09:47:46,,,,
4,Weekday,17:47:51,09:47:51,,,,
4,Weekday,17:47:53,09:47:53,,,,
4,Weekday,17:48:47,09:48:47,,,,
4,Weekday,17:49:23,09:49:23,,,,
4,Weekday,17:49:39,09:49:39,,,,
4,Weekday,17:49:46,09:49:46,,,,
4,Weekday,17:50:12,09:50:12,,,,
4,Weekday,17:50:32,09:50:32,,,,
4,Weekday,17:51:37,09:51:37,,,,
4,Weekday,17:52:03,09:52:03,,,,
4,Weekday,17:52:24,09:52:24,,,,
4,Weekday,17:52:24,09:52:24,,,,
4,Weekday,17:53:05,09:53:05,,,,
4,Weekday,17:53:30,09:53:30,,,,
4,Weekday,17:53:49,09:53:49,,,,
4,Weekday,17:55:52,09:55:52,,,,
4,Weekday,17:57:08,09:57:08,,,,
4,Weekday,17:57:29,09:57:29,,,,
4,Weekday,17:57:30,09:57:30,,,,
4,Weekday,17:58:04,09:58:04,,,,
4,Weekday,17:58:09,09:58:09,,,,
4,Weekday,17:58:21,09:58:21,,,,
4,Weekday,17:59:15,09:59:15,,,,
4,Weekday,17:59:46,09:59:46,,,,
4,Weekday,17:59:53,09:59:53,,,,
4,Weekday,17:59:56,09:59:56,,,,
4,Weekday,18:00:12,10:00:12,,,,
4,Weekday,18:01:01,10:01:01,,,,
4,Weekday,18:01:33,10:01:33,,,,
4,Weekday,18:01:46,10:01:46,,,,
4,Weekday,18:02:07,10:02:07,,,,
4,Weekday,18:02:44,10:02:44,,,,
4,Weekday,18:02:49,10:02:49,,,,
4,Weekday,18:02:49,10:02:49,,,,
4,Weekday,18:02:56,10:02:56,,,,
4,Weekday,18:04:10,10:04:10,,,,
4,Weekday,18:04:12,10:04:12,,,,
4,Weekday,18:06:40,10:06:40,,,,
4,Weekday,18:07:47,10:07:47,,,,
4,Weekday,18:08:17,10:08:17,,,,
4,Weekday,18:10:02,10:10:02,,,,
4,Weekday,18:11:48,10:11:48,,,,
4,Weekday,18:12:11,10:12:11,,,,
4,Weekday,18:12:31,10:12:31,,,,
4,Weekday,18:12:45,10:12:45,,,,
4,Weekday,18:12:48,10:12:48,,,,
4,Weekday,18:12:49,10:12:49,,,,
4,Weekday,18:12:53,10:12:53,,,,
4,Weekday,18:13:57,10:13:57,,,,
4,Weekday,18:16:13,10:16:13,,,,
4,Weekday,18:16:15,10:16:15,,,,
4,Weekday,18:16:23,10:16:23,,,,
4,Weekday,18:16:38,10:16:38,,,,
4,Weekday,18:17:33,10:17:33,,,,
4,Weekday,18:18:12,10:18:12,,,,
4,Weekday,18:18:46,10:18:46,,,,
4,Weekday,18:19:58,10:19:58,,,,
4,Weekday,18:21:19,10:21:19,,,,
4,Weekday,18:21:47,10:21:47,,,,
4,Weekday,18:22:15,10:22:15,,,,
4,Weekday,18:22:40,10:22:40,,,,
4,Weekday,18:22:44,10:22:44,,,,
4,Weekday,18:22:58,10:22:58,,,,
4,Weekday,18:23:11,10:23:11,,,,
4,Weekday,18:23:23,10:23:23,,,,
4,Weekday,18:24:08,10:24:08,,,,
4,Weekday,18:24:45,10:24:45,,,,
4,Weekday,18:24:46,10:24:46,,,,
4,Weekday,18:24:58,10:24:58,,,,
4,Weekday,18:25:07,10:25:07,,,,
4,Weekday,18:25:13,10:25:13,,,,
4,Weekday,18:25:25,10:25:25,,,,
4,Weekday,18:25:40,10:25:40,,,,
4,Weekday,18:25:57,10:25:57,,,,
4,Weekday,18:26:10,10:26:10,,,,
4,Weekday,18:27:23,10:27:23,,,,
4,Weekday,18:27:26,10:27:26,,,,
4,Weekday,18:27:28,10:27:28,,,,
4,Weekday,18:27:51,10:27:51,,,,
4,Weekday,18:28:47,10:28:47,,,,
4,Weekday,18:29:18,10:29:18,,,,
4,Weekday,18:29:40,10:29:40,,,,
4,Weekday,18:29:54,10:29:54,,,,
4,Weekday,18:29:55,10:29:55,,,,
4,Weekday,18:30:25,10:30:25,,,,
4,Weekday,18:30:46,10:30:46,,,,
4,Weekday,18:30:56,10:30:56,,,,
4,Weekday,18:31:04,10:31:04,,,,
4,Weekday,18:31:20,10:31:20,,,,
4,Weekday,18:32:02,10:32:02,,,,
4,Weekday,18:32:22,10:32:22,,,,
4,Weekday,18:32:27,10:32:27,,,,
4,Weekday,18:32:42,10:32:42,,,,
4,Weekday,18:33:09,10:33:09,,,,
4,Weekday,18:33:53,10:33:53,,,,
4,Weekday,18:34:11,10:34:11,,,,
4,Weekday,18:34:12,10:34:12,,,,
4,Weekday,18:34:21,10:34:21,,,,
4,Weekday,18:34:55,10:34:55,,,,
4,Weekday,18:34:56,10:34:56,,,,
4,Weekday,18:35:31,10:35:31,,,,
4,Weekday,18:35:37,10:35:37,,,,
4,Weekday,18:35:54,10:35:54,,,,
4,Weekday,18:36:48,10:36:48,,,,
4,Weekday,18:37:43,10:37:43,,,,
4,Weekday,18:38:17,10:38:17,,,,
4,Weekday,18:38:27,10:38:27,,,,
4,Weekday,18:38:53,10:38:53,,,,
4,Weekday,18:38:54,10:38:54,,,,
4,Weekday,18:39:42,10:39:42,,,,
4,Weekday,18:40:33,10:40:33,,,,
4,Weekday,18:40:58,10:40:58,,,,
4,Weekday,18:41:00,10:41:00,,,,
4,Weekday,18:41:02,10:41:02,,,,
4,Weekday,18:42:06,10:42:06,,,,
4,Weekday,18:42:28,10:42:28,,,,
4,Weekday,18:43:10,10:43:10,,,,
4,Weekday,18:43:20,10:43:20,,,,
4,Weekday,18:43:27,10:43:27,,,,
4,Weekday,18:44:27,10:44:27,,,,
4,Weekday,18:45:19,10:45:19,,,,
4,Weekday,18:45:30,10:45:30,,,,
4,Weekday,18:45:43,10:45:43,,,,
4,Weekday,18:45:45,10:45:45,,,,
4,Weekday,18:45:55,10:45:55,,,,
4,Weekday,18:46:22,10:46:22,,,,
4,Weekday,18:46:33,10:46:33,,,,
4,Weekday,18:46:35,10:46:35,,,,
4,Weekday,18:46:45,10:46:45,,,,
4,Weekday,18:46:46,10:46:46,,,,
4,Weekday,18:47:37,10:47:37,,,,
4,Weekday,18:47:46,10:47:46,,,,
4,Weekday,18:48:25,10:48:25,,,,
4,Weekday,18:48:50,10:48:50,,,,
4,Weekday,18:49:19,10:49:19,,,,
4,Weekday,18:49:37,10:49:37,,,,
4,Weekday,18:49:46,10:49:46,,,,
4,Weekday,18:50:02,10:50:02,,,,
4,Weekday,18:50:18,10:50:18,,,,
4,Weekday,18:51:50,10:51:50,,,,
4,Weekday,18:52:04,10:52:04,,,,
4,Weekday,18:53:04,10:53:04,,,,
4,Weekday,18:54:53,10:54:53,,,,
4,Weekday,18:55:17,10:55:17,,,,
4,Weekday,18:56:26,10:56:26,,,,
4,Weekday,18:56:35,10:56:35,,,,
4,Weekday,18:56:42,10:56:42,,,,
4,Weekday,18:57:20,10:57:20,,,,
4,Weekday,18:58:58,10:58:58,,,,
4,Weekday,18:59:09,10:59:09,,,,
4,Weekday,18:59:10,10:59:10,,,,
4,Weekday,18:59:18,10:59:18,,,,
4,Weekday,19:00:16,11:00:16,,,,
4,Weekday,19:00:42,11:00:42,,,,
4,Weekday,19:01:00,11:01:00,,,,
4,Weekday,19:01:11,11:01:11,,,,
4,Weekday,19:01:26,11:01:26,,,,
4,Weekday,19:02:41,11:02:41,,,,
4,Weekday,19:03:29,11:03:29,,,,
4,Weekday,19:03:33,11:03:33,,,,
4,Weekday,19:04:01,11:04:01,,,,
4,Weekday,19:05:03,11:05:03,,,,
4,Weekday,19:05:17,11:05:17,,,,
4,Weekday,19:05:26,11:05:26,,,,
4,Weekday,19:05:46,11:05:46,,,,
4,Weekday,19:06:08,11:06:08,,,,
4,Weekday,19:06:44,11:06:44,,,,
4,Weekday,19:07:58,11:07:58,,,,
4,Weekday,19:08:26,11:08:26,,,,
4,Weekday,19:08:31,11:08:31,,,,
4,Weekday,19:08:48,11:08:48,,,,
4,Weekday,19:08:50,11:08:50,,,,
4,Weekday,19:09:23,11:09:23,,,,
4,Weekday,19:09:23,11:09:23,,,,
4,Weekday,19:09:51,11:09:51,,,,
4,Weekday,19:10:02,11:10:02,,,,
4,Weekday,19:10:03,11:10:03,,,,
4,Weekday,19:10:05,11:10:05,,,,
4,Weekday,19:10:43,11:10:43,,,,
4,Weekday,19:11:47,11:11:47,,,,
4,Weekday,19:13:18,11:13:18,,,,
4,Weekday,19:15:00,11:15:00,,,,
4,Weekday,19:15:06,11:15:06,,,,
4,Weekday,19:15:36,11:15:36,,,,
4,Weekday,19:15:44,11:15:44,,,,
4,Weekday,19:15:46,11:15:46,,,,
4,Weekday,19:15:49,11:15:49,,,,
4,Weekday,19:15:53,11:15:53,,,,
4,Weekday,19:16:21,11:16:21,,,,
4,Weekday,19:16:38,11:16:38,,,,
4,Weekday,19:16:52,11:16:52,,,,
4,Weekday,19:17:42,11:17:42,,,,
4,Weekday,19:18:06,11:18:06,,,,
4,Weekday,19:18:12,11:18:12,,,,
4,Weekday,19:18:58,11:18:58,,,,
4,Weekday,19:20:03,11:20:03,,,,
4,Weekday,19:20:31,11:20:31,,,,
4,Weekday,19:20:40,11:20:40,,,,
4,Weekday,19:20:57,11:20:57,,,,
4,Weekday,19:21:32,11:21:32,,,,
4,Weekday,19:21:54,11:21:54,,,,
4,Weekday,19:22:00,11:22:00,,,,
4,Weekday,19:23:43,11:23:43,,,,
4,Weekday,19:24:13,11:24:13,,,,
4,Weekday,19:25:49,11:25:49,,,,
4,Weekday,19:26:29,11:26:29,,,,
4,Weekday,19:26:40,11:26:40,,,,
4,Weekday,19:26:49,11:26:49,,,,
4,Weekday,19:27:33,11:27:33,,,,
4,Weekday,19:27:33,11:27:33,,,,
4,Weekday,19:28:08,11:28:08,,,,
4,Weekday,19:28:15,11:28:15,,,,
4,Weekday,19:29:15,11:29:15,,,,
4,Weekday,19:29:32,11:29:32,,,,
4,Weekday,19:29:35,11:29:35,,,,
4,Weekday,19:29:37,11:29:37,,,,
4,Weekday,19:30:14,11:30:14,,,,
4,Weekday,19:31:34,11:31:34,,,,
4,Weekday,19:32:14,11:32:14,,,,
4,Weekday,19:32:20,11:32:20,,,,
4,Weekday,19:32:46,11:32:46,,,,
4,Weekday,19:32:48,11:32:48,,,,
4,Weekday,19:32:56,11:32:56,,,,
4,Weekday,19:33:01,11:33:01,,,,
4,Weekday,19:33:48,11:33:48,,,,
4,Weekday,19:34:07,11:34:07,,,,
4,Weekday,19:34:16,11:34:16,,,,
4,Weekday,19:34:55,11:34:55,,,,
4,Weekday,19:35:43,11:35:43,,,,
4,Weekday,19:35:50,11:35:50,,,,
4,Weekday,19:36:18,11:36:18,,,,
4,Weekday,19:36:18,11:36:18,,,,
4,Weekday,19:36:47,11:36:47,,,,
4,Weekday,19:36:54,11:36:54,,,,
4,Weekday,19:37:19,11:37:19,,,,
4,Weekday,19:39:04,11:39:04,,,,
4,Weekday,19:39:18,11:39:18,,,,
4,Weekday,19:39:42,11:39:42,,,,
4,Weekday,19:39:48,11:39:48,,,,
4,Weekday,19:40:16,11:40:16,,,,
4,Weekday,19:40:28,11:40:28,,,,
4,Weekday,19:40:38,11:40:38,,,,
4,Weekday,19:40:51,11:40:51,,,,
4,Weekday,19:41:10,11:41:10,,,,
4,Weekday,19:42:11,11:42:11,,,,
4,Weekday,19:42:27,11:42:27,,,,
4,Weekday,19:43:13,11:43:13,,,,
4,Weekday,19:43:41,11:43:41,,,,
4,Weekday,19:43:53,11:43:53,,,,
4,Weekday,19:45:47,11:45:47,,,,
4,Weekday,19:45:59,11:45:59,,,,
4,Weekday,19:46:03,11:46:03,,,,
4,Weekday,19:48:37,11:48:37,,,,
4,Weekday,19:49:29,11:49:29,,,,
4,Weekday,19:50:01,11:50:01,,,,
4,Weekday,19:50:05,11:50:05,,,,
4,Weekday,19:50:28,11:50:28,,,,
4,Weekday,19:50:55,11:50:55,,,,
4,Weekday,19:51:06,11:51:06,,,,
4,Weekday,19:51:56,11:51:56,,,,
4,Weekday,19:52:04,11:52:04,,,,
4,Weekday,19:52:33,11:52:33,,,,
4,Weekday,19:53:01,11:53:01,,,,
4,Weekday,19:53:14,11:53:14,,,,
4,Weekday,19:53:23,11:53:23,,,,
4,Weekday,19:53:44,11:53:44,,,,
4,Weekday,19:54:22,11:54:22,,,,
4,Weekday,19:54:28,11:54:28,,,,
4,Weekday,19:54:38,11:54:38,,,,
4,Weekday,19:54:53,11:54:53,,,,
4,Weekday,19:56:59,11:56:59,,,,
4,Weekday,19:57:27,11:57:27,,,,
4,Weekday,19:57:38,11:57:38,,,,
4,Weekday,19:57:43,11:57:43,,,,
4,Weekday,19:58:03,11:58:03,,,,
4,Weekday,19:58:37,11:58:37,,,,
4,Weekday,19:58:49,11:58:49,,,,
4,Weekday,19:58:56,11:58:56,,,,
4,Weekday,19:59:03,11:59:03,,,,
4,Weekday,19:59:39,11:59:39,,,,
4,Weekday,20:00:02,12:00:02,,,,
4,Weekday,20:00:10,12:00:10,,,,
4,Weekday,20:00:13,12:00:13,,,,
4,Weekday,20:02:34,12:02:34,,,,
4,Weekday,20:02:34,12:02:34,,,,
4,Weekday,20:04:19,12:04:19,,,,
4,Weekday,20:07:10,12:07:10,,,,
4,Weekday,20:07:40,12:07:40,,,,
4,Weekday,20:08:42,12:08:42,,,,
4,Weekday,20:09:44,12:09:44,,,,
4,Weekday,20:10:18,12:10:18,,,,
4,Weekday,20:10:49,12:10:49,,,,
4,Weekday,20:11:16,12:11:16,,,,
4,Weekday,20:11:37,12:11:37,,,,
4,Weekday,20:11:55,12:11:55,,,,
4,Weekday,20:12:45,12:12:45,,,,
4,Weekday,20:13:47,12:13:47,,,,
4,Weekday,20:14:02,12:14:02,,,,
4,Weekday,20:15:01,12:15:01,,,,
4,Weekday,20:15:18,12:15:18,,,,
4,Weekday,20:15:19,12:15:19,,,,
4,Weekday,20:17:26,12:17:26,,,,
4,Weekday,20:17:29,12:17:29,,,,
4,Weekday,20:18:18,12:18:18,,,,
4,Weekday,20:18:21,12:18:21,,,,
4,Weekday,20:20:07,12:20:07,,,,
4,Weekday,20:20:25,12:20:25,,,,
4,Weekday,20:20:46,12:20:46,,,,
4,Weekday,20:21:06,12:21:06,,,,
4,Weekday,20:22:27,12:22:27,,,,
4,Weekday,20:22:41,12:22:41,,,,
4,Weekday,20:23:20,12:23:20,,,,
4,Weekday,20:24:14,12:24:14,,,,
4,Weekday,20:26:23,12:26:23,,,,
4,Weekday,20:27:39,12:27:39,,,,
4,Weekday,20:28:11,12:28:11,,,,
4,Weekday,20:28:42,12:28:42,,,,
4,Weekday,20:28:48,12:28:48,,,,
4,Weekday,20:28:55,12:28:55,,,,
4,Weekday,20:30:04,12:30:04,,,,
4,Weekday,20:30:40,12:30:40,,,,
4,Weekday,20:31:09,12:31:09,,,,
4,Weekday,20:32:00,12:32:00,,,,
4,Weekday,20:32:28,12:32:28,,,,
4,Weekday,20:32:38,12:32:38,,,,
4,Weekday,20:32:55,12:32:55,,,,
4,Weekday,20:35:01,12:35:01,,,,
4,Weekday,20:35:55,12:35:55,,,,
4,Weekday,20:35:59,12:35:59,,,,
4,Weekday,20:36:09,12:36:09,,,,
4,Weekday,20:36:36,12:36:36,,,,
4,Weekday,20:36:39,12:36:39,,,,
4,Weekday,20:36:43,12:36:43,,,,
4,Weekday,20:36:57,12:36:57,,,,
4,Weekday,20:37:46,12:37:46,,,,
4,Weekday,20:38:07,12:38:07,,,,
4,Weekday,20:38:46,12:38:46,,,,
4,Weekday,20:38:50,12:38:50,,,,
4,Weekday,20:39:35,12:39:35,,,,
4,Weekday,20:39:36,12:39:36,,,,
4,Weekday,20:39:59,12:39:59,,,,
4,Weekday,20:41:00,12:41:00,,,,
4,Weekday,20:41:16,12:41:16,,,,
4,Weekday,20:41:30,12:41:30,,,,
4,Weekday,20:42:07,12:42:07,,,,
4,Weekday,20:42:18,12:42:18,,,,
4,Weekday,20:42:18,12:42:18,,,,
4,Weekday,20:43:49,12:43:49,,,,
4,Weekday,20:44:40,12:44:40,,,,
4,Weekday,20:44:52,12:44:52,,,,
4,Weekday,20:44:52,12:44:52,,,,
4,Weekday,20:45:38,12:45:38,,,,
4,Weekday,20:45:59,12:45:59,,,,
4,Weekday,20:46:47,12:46:47,,,,
4,Weekday,20:46:55,12:46:55,,,,
4,Weekday,20:47:28,12:47:28,,,,
4,Weekday,20:47:59,12:47:59,,,,
4,Weekday,20:48:29,12:48:29,,,,
4,Weekday,20:49:39,12:49:39,,,,
4,Weekday,20:49:44,12:49:44,,,,
4,Weekday,20:50:27,12:50:27,,,,
4,Weekday,20:51:21,12:51:21,,,,
4,Weekday,20:51:22,12:51:22,,,,
4,Weekday,20:52:48,12:52:48,,,,
4,Weekday,20:53:20,12:53:20,,,,
4,Weekday,20:55:02,12:55:02,,,,
4,Weekday,20:55:25,12:55:25,,,,
4,Weekday,20:55:32,12:55:32,,,,
4,Weekday,20:57:14,12:57:14,,,,
4,Weekday,20:57:21,12:57:21,,,,
4,Weekday,20:57:50,12:57:50,,,,
4,Weekday,20:57:55,12:57:55,,,,
4,Weekday,20:58:03,12:58:03,,,,
4,Weekday,20:58:10,12:58:10,,,,
4,Weekday,20:58:58,12:58:58,,,,
4,Weekday,20:59:35,12:59:35,,,,
4,Weekday,21:01:08,13:01:08,,,,
4,Weekday,21:02:04,13:02:04,,,,
4,Weekday,21:02:24,13:02:24,,,,
4,Weekday,21:02:57,13:02:57,,,,
4,Weekday,21:03:37,13:03:37,,,,
4,Weekday,21:04:02,13:04:02,,,,
4,Weekday,21:04:17,13:04:17,,,,
4,Weekday,21:04:38,13:04:38,,,,
4,Weekday,21:05:12,13:05:12,,,,
4,Weekday,21:06:27,13:06:27,,,,
4,Weekday,21:06:35,13:06:35,,,,
4,Weekday,21:08:18,13:08:18,,,,
4,Weekday,21:08:34,13:08:34,,,,
4,Weekday,21:08:41,13:08:41,,,,
4,Weekday,21:08:45,13:08:45,,,,
4,Weekday,21:08:57,13:08:57,,,,
4,Weekday,21:09:00,13:09:00,,,,
4,Weekday,21:09:26,13:09:26,,,,
4,Weekday,21:10:34,13:10:34,,,,
4,Weekday,21:11:08,13:11:08,,,,
4,Weekday,21:11:16,13:11:16,,,,
4,Weekday,21:13:45,13:13:45,,,,
4,Weekday,21:15:34,13:15:34,,,,
4,Weekday,21:16:01,13:16:01,,,,
4,Weekday,21:16:37,13:16:37,,,,
4,Weekday,21:16:38,13:16:38,,,,
4,Weekday,21:16:44,13:16:44,,,,
4,Weekday,21:17:14,13:17:14,,,,
4,Weekday,21:17:19,13:17:19,,,,
4,Weekday,21:17:29,13:17:29,,,,
4,Weekday,21:17:52,13:17:52,,,,
4,Weekday,21:18:17,13:18:17,,,,
4,Weekday,21:19:21,13:19:21,,,,
4,Weekday,21:19:23,13:19:23,,,,
4,Weekday,21:20:17,13:20:17,,,,
4,Weekday,21:21:12,13:21:12,,,,
4,Weekday,21:21:20,13:21:20,,,,
4,Weekday,21:22:41,13:22:41,,,,
4,Weekday,21:24:08,13:24:08,,,,
4,Weekday,21:25:04,13:25:04,,,,
4,Weekday,21:25:24,13:25:24,,,,
4,Weekday,21:27:32,13:27:32,,,,
4,Weekday,21:27:50,13:27:50,,,,
4,Weekday,21:28:26,13:28:26,,,,
4,Weekday,21:29:08,13:29:08,,,,
4,Weekday,21:29:24,13:29:24,,,,
4,Weekday,21:29:56,13:29:56,,,,
4,Weekday,21:30:00,13:30:00,,,,
4,Weekday,21:31:25,13:31:25,,,,
4,Weekday,21:32:15,13:32:15,,,,
4,Weekday,21:37:10,13:37:10,,,,
